step;virtual;physical
7916;1741;1088
7917;1741;1088
7918;1741;1088
7919;1741;1088
7920;1741;1088
7921;1741;1088
7922;1741;1088
7923;1741;1088
7924;1741;1088
7925;1741;1088
7926;1741;1088
7927;1741;1088
7928;1741;1088
7929;1741;1088
7930;1741;1088
7931;1741;1088
7932;1741;1088
7933;1741;1088
7934;1741;1088
7935;1741;1088
7936;1741;1088
7937;1741;1088
7938;1741;1088
7939;1741;1088
7940;1741;1088
7941;1741;1088
7942;1741;1088
7943;1741;1088
7944;1741;1088
7945;1741;1088
7946;1741;1088
7947;1741;1088
7948;1741;1088
7949;1741;1088
7950;1741;1088
7951;1741;1088
7952;1741;1088
7953;1741;1088
7954;1741;1088
7955;1741;1088
7956;1741;1088
7957;1741;1088
7958;1741;1088
7959;1741;1088
7960;1741;1088
7961;1741;1088
7962;1741;1088
7963;1741;1088
7964;1741;1088
7965;1741;1088
7966;1741;1088
7967;1741;1088
7968;1741;1088
7969;1741;1088
7970;1741;1088
7971;1741;1088
7972;1741;1088
7973;1741;1088
7974;1741;1088
7975;1741;1088
7976;1741;1088
7977;1741;1088
7978;1741;1088
7979;1741;1088
7980;1741;1088
7981;1741;1088
7982;1741;1088
7983;1741;1088
7984;1741;1088
7985;1741;1088
7986;1741;1088
7987;1741;1088
7988;1741;1088
7989;1741;1088
7990;1741;1088
7991;1741;1088
7992;1741;1088
7993;1741;1088
7994;1741;1088
7995;1741;1088
7996;1741;1088
7997;1741;1088
7998;1741;1088
7999;1741;1088
8000;1741;1088
8001;1741;1088
8002;1741;1088
8003;1741;1088
8004;1741;1088
8005;1741;1088
8006;1741;1088
8007;1741;1088
8008;1741;1088
8009;1741;1088
8010;1741;1088
8011;1741;1088
8012;1741;1088
8013;1741;1088
8014;1741;1088
8015;1741;1088
8016;1741;1088
8017;1741;1088
8018;1741;1088
8019;1741;1088
8020;1741;1088
8021;1741;1088
8022;1741;1088
8023;1741;1088
8024;1741;1088
8025;1741;1088
8026;1741;1088
8027;1741;1088
8028;1741;1088
8029;1741;1088
8030;1741;1088
8031;1741;1088
8032;1741;1088
8033;1741;1088
8034;1741;1088
8035;1741;1088
8036;1741;1088
8037;1741;1088
8038;1741;1088
8039;1741;1088
8040;1741;1088
8041;1741;1088
8042;1741;1088
8043;1741;1088
8044;1741;1088
8045;1741;1088
8046;1741;1088
8047;1741;1088
8048;1741;1088
8049;1741;1088
8050;1741;1088
8051;1741;1088
8052;1741;1088
8053;1741;1088
8054;1741;1088
8055;1741;1088
8056;1741;1088
8057;1741;1088
8058;1741;1088
8059;1741;1088
8060;1741;1088
8061;1741;1088
8062;1741;1088
8063;1741;1088
8064;1741;1088
8065;1741;1088
8066;1741;1088
8067;1741;1088
8068;1741;1088
8069;1741;1088
8070;1741;1088
8071;1741;1088
8072;1741;1088
8073;1741;1088
8074;1741;1088
8075;1741;1088
8076;1741;1088
8077;1741;1088
8078;1741;1088
8079;1741;1088
8080;1741;1088
8081;1741;1088
8082;1741;1088
8083;1741;1088
8084;1741;1088
8085;1741;1088
8086;1741;1088
8087;1741;1088
8088;1741;1088
8089;1741;1088
8090;1741;1088
8091;1741;1088
8092;1741;1088
8093;1741;1088
8094;1741;1088
8095;1741;1088
8096;1741;1088
8097;1741;1088
8098;1741;1088
8099;1741;1088
8100;1741;1088
8101;1741;1088
8102;1741;1088
8103;1741;1088
8104;1741;1088
8105;1741;1088
8106;1741;1088
8107;1741;1088
8108;1741;1088
8109;1741;1088
8110;1741;1088
8111;1741;1088
8112;1741;1088
8113;1741;1088
8114;1741;1088
8115;1741;1088
8116;1741;1088
8117;1741;1088
8118;1741;1088
8119;1741;1088
8120;1741;1088
8121;1741;1088
8122;1741;1088
8123;1741;1088
8124;1741;1088
8125;1741;1088
8126;1741;1088
8127;1741;1088
8128;1741;1088
8129;1741;1088
8130;1741;1088
8131;1741;1088
8132;1741;1088
8133;1741;1088
8134;1741;1088
8135;1741;1088
8136;1741;1088
8137;1741;1088
8138;1741;1088
8139;1741;1088
8140;1741;1088
8141;1741;1088
8142;1741;1088
8143;1741;1088
8144;1741;1088
8145;1741;1088
8146;1741;1088
8147;1741;1088
8148;1741;1088
8149;1741;1088
8150;1741;1088
8151;1741;1088
8152;1741;1088
8153;1741;1088
8154;1741;1088
8155;1741;1088
8156;1741;1088
8157;1741;1088
8158;1741;1088
8159;1741;1088
8160;1741;1088
8161;1741;1088
8162;1741;1088
8163;1741;1088
8164;1741;1088
8165;1741;1088
8166;1741;1088
8167;1741;1088
8168;1741;1088
8169;1741;1088
8170;1741;1088
8171;1741;1088
8172;1741;1088
8173;1741;1088
8174;1741;1088
8175;1741;1088
8176;1741;1088
8177;1741;1088
8178;1741;1088
8179;1741;1088
8180;1741;1088
8181;1741;1088
8182;1741;1088
8183;1741;1088
8184;1741;1088
8185;1741;1088
8186;1741;1088
8187;1741;1088
8188;1741;1088
8189;1741;1088
8190;1741;1088
8191;1741;1088
8192;1741;1088
8193;1741;1088
8194;1741;1088
8195;1741;1088
8196;1741;1088
8197;1741;1088
8198;1741;1088
8199;1741;1088
8200;1741;1088
8201;1741;1088
8202;1741;1088
8203;1741;1088
8204;1741;1088
8205;1741;1088
8206;1741;1088
8207;1741;1088
8208;1741;1088
8209;1741;1088
8210;1741;1088
8211;1741;1088
8212;1741;1088
8213;1741;1088
8214;1741;1088
8215;1741;1088
8216;1741;1088
8217;1741;1088
8218;1741;1088
8219;1741;1088
8220;1741;1088
8221;1741;1088
8222;1741;1088
8223;1741;1088
8224;1741;1088
8225;1741;1088
8226;1741;1088
8227;1741;1088
8228;1741;1088
8229;1741;1088
8230;1741;1088
8231;1741;1088
8232;1741;1088
8233;1741;1088
8234;1741;1088
8235;1741;1088
8236;1741;1088
8237;1741;1088
8238;1741;1088
8239;1741;1088
8240;1741;1088
8241;1741;1088
8242;1741;1088
8243;1741;1088
8244;1741;1088
8245;1741;1088
8246;1741;1088
8247;1741;1088
8248;1741;1088
8249;1741;1088
8250;1741;1088
8251;1741;1088
8252;1741;1088
8253;1741;1088
8254;1741;1088
8255;1741;1088
8256;1741;1088
8257;1741;1088
8258;1741;1088
8259;1741;1088
8260;1741;1088
8261;1741;1088
8262;1741;1088
8263;1741;1088
8264;1741;1088
8265;1741;1088
8266;1741;1088
8267;1741;1088
8268;1741;1088
8269;1741;1088
8270;1741;1088
8271;1741;1088
8272;1741;1088
8273;1741;1088
8274;1741;1088
8275;1741;1088
8276;1741;1088
8277;1741;1088
8278;1741;1088
8279;1741;1088
8280;1741;1088
8281;1741;1088
8282;1741;1088
8283;1741;1088
8284;1741;1088
8285;1741;1088
8286;1741;1088
8287;1741;1088
8288;1741;1088
8289;1741;1088
8290;1741;1088
8291;1741;1088
8292;1741;1088
8293;1741;1088
8294;1741;1088
8295;1741;1088
8296;1741;1088
8297;1741;1088
8298;1741;1088
8299;1741;1088
8300;1741;1088
8301;1741;1088
8302;1741;1088
8303;1741;1088
8304;1741;1088
8305;1741;1088
8306;1741;1088
8307;1741;1088
8308;1741;1088
8309;1741;1088
8310;1741;1088
8311;1741;1088
8312;1741;1088
8313;1741;1088
8314;1741;1088
8315;1741;1088
8316;1741;1088
8317;1741;1088
8318;1741;1088
8319;1741;1088
8320;1741;1088
8321;1741;1088
8322;1741;1088
8323;1741;1088
8324;1741;1088
8325;1741;1088
8326;1741;1088
8327;1741;1088
8328;1741;1088
8329;1741;1088
8330;1741;1088
8331;1741;1088
8332;1741;1088
8333;1741;1088
8334;1741;1088
8335;1741;1089
8336;1741;1089
8337;1741;1089
8338;1741;1089
8339;1741;1089
8340;1741;1089
8341;1741;1089
8342;1741;1089
8343;1741;1089
8344;1741;1089
8345;1741;1089
8346;1741;1089
8347;1741;1089
8348;1741;1089
8349;1741;1089
8350;1742;1089
8351;1742;1089
8352;1742;1090
8353;1742;1090
8354;1742;1090
8355;1742;1090
8356;1742;1090
8357;1742;1090
8358;1742;1090
8359;1742;1090
8360;1742;1090
8361;1742;1090
8362;1742;1090
8363;1742;1090
8364;1742;1090
8365;1742;1090
8366;1742;1090
8367;1742;1090
8368;1742;1090
8369;1742;1090
8370;1742;1090
8371;1742;1090
8372;1742;1090
8373;1742;1090
8374;1742;1090
8375;1742;1090
8376;1742;1090
8377;1742;1090
8378;1742;1090
8379;1742;1090
8380;1742;1090
8381;1742;1090
8382;1742;1090
8383;1742;1090
8384;1742;1090
8385;1742;1090
8386;1742;1090
8387;1742;1090
8388;1742;1090
8389;1742;1090
8390;1742;1090
8391;1742;1090
8392;1742;1090
8393;1742;1090
8394;1742;1090
8395;1742;1090
8396;1742;1090
8397;1742;1090
8398;1742;1090
8399;1742;1090
8400;1742;1090
8401;1742;1090
8402;1742;1090
8403;1742;1090
8404;1742;1090
8405;1742;1090
8406;1742;1090
8407;1742;1090
8408;1742;1090
8409;1742;1090
8410;1742;1090
8411;1742;1090
8412;1742;1090
8413;1742;1090
8414;1742;1090
8415;1742;1090
8416;1742;1090
8417;1742;1090
8418;1742;1090
8419;1742;1090
8420;1742;1090
8421;1742;1090
8422;1742;1090
8423;1742;1090
8424;1742;1090
8425;1742;1090
8426;1742;1090
8427;1742;1090
8428;1742;1090
8429;1742;1090
8430;1742;1090
8431;1742;1090
8432;1742;1090
8433;1742;1090
8434;1742;1090
8435;1742;1090
8436;1742;1090
8437;1742;1090
8438;1742;1090
8439;1742;1090
8440;1742;1090
8441;1742;1090
8442;1742;1090
8443;1742;1090
8444;1742;1090
8445;1742;1090
8446;1742;1090
8447;1742;1090
8448;1742;1090
8449;1742;1090
8450;1742;1090
8451;1742;1090
8452;1742;1090
8453;1742;1090
8454;1742;1090
8455;1742;1090
8456;1742;1090
8457;1742;1090
8458;1742;1090
8459;1742;1090
8460;1742;1090
8461;1742;1090
8462;1742;1090
8463;1742;1090
8464;1742;1090
8465;1742;1090
8466;1742;1090
8467;1742;1090
8468;1742;1090
8469;1742;1090
8470;1742;1090
8471;1742;1090
8472;1742;1090
8473;1742;1090
8474;1742;1090
8475;1742;1090
8476;1742;1090
8477;1742;1090
8478;1742;1090
8479;1742;1090
8480;1742;1090
8481;1742;1090
8482;1742;1090
8483;1742;1090
8484;1742;1090
8485;1742;1090
8486;1742;1090
8487;1742;1090
8488;1742;1090
8489;1742;1090
8490;1742;1090
8491;1742;1090
8492;1742;1090
8493;1742;1090
8494;1742;1090
8495;1742;1090
8496;1742;1090
8497;1742;1090
8498;1742;1090
8499;1742;1090
8500;1742;1090
8501;1742;1090
8502;1742;1090
8503;1742;1090
8504;1742;1090
8505;1742;1090
8506;1742;1090
8507;1742;1090
8508;1742;1090
8509;1742;1090
8510;1742;1090
8511;1742;1090
8512;1742;1090
8513;1742;1090
8514;1742;1090
8515;1742;1090
8516;1742;1090
8517;1742;1090
8518;1742;1090
8519;1742;1090
8520;1742;1090
8521;1742;1090
8522;1742;1090
8523;1742;1090
8524;1742;1090
8525;1742;1090
8526;1742;1090
8527;1742;1090
8528;1742;1090
8529;1742;1090
8530;1742;1090
8531;1742;1090
8532;1742;1090
8533;1742;1090
8534;1742;1090
8535;1742;1090
8536;1742;1090
8537;1742;1090
8538;1742;1090
8539;1742;1090
8540;1742;1090
8541;1742;1090
8542;1742;1090
8543;1742;1090
8544;1742;1090
8545;1742;1090
8546;1742;1090
8547;1742;1090
8548;1742;1090
8549;1742;1090
8550;1742;1090
8551;1742;1090
8552;1742;1090
8553;1742;1090
8554;1742;1090
8555;1742;1090
8556;1742;1090
8557;1742;1090
8558;1742;1090
8559;1742;1090
8560;1742;1090
8561;1742;1090
8562;1742;1090
8563;1742;1090
8564;1742;1090
8565;1742;1090
8566;1742;1090
8567;1742;1090
8568;1742;1090
8569;1742;1090
8570;1742;1090
8571;1742;1090
8572;1742;1090
8573;1742;1090
8574;1742;1090
8575;1742;1090
8576;1742;1090
8577;1742;1090
8578;1742;1090
8579;1742;1090
8580;1742;1090
8581;1742;1090
8582;1742;1090
8583;1742;1090
8584;1742;1090
8585;1742;1090
8586;1742;1090
8587;1742;1090
8588;1742;1090
8589;1742;1090
8590;1742;1090
8591;1742;1090
8592;1742;1090
8593;1742;1090
8594;1742;1090
8595;1742;1090
8596;1742;1090
8597;1742;1090
8598;1742;1090
8599;1742;1090
8600;1742;1090
8601;1742;1090
8602;1742;1090
8603;1742;1090
8604;1742;1090
8605;1742;1090
8606;1742;1090
8607;1742;1090
8608;1742;1090
8609;1742;1090
8610;1742;1090
8611;1742;1090
8612;1742;1090
8613;1742;1090
8614;1742;1090
8615;1742;1090
8616;1742;1090
8617;1742;1090
8618;1742;1090
8619;1742;1090
8620;1742;1090
8621;1742;1090
8622;1742;1090
8623;1742;1090
8624;1742;1090
8625;1742;1090
8626;1742;1090
8627;1742;1090
8628;1742;1090
8629;1742;1090
8630;1742;1090
8631;1742;1090
8632;1742;1090
8633;1742;1090
8634;1742;1090
8635;1742;1090
8636;1742;1090
8637;1742;1090
8638;1742;1090
8639;1742;1090
8640;1742;1090
8641;1742;1090
8642;1742;1090
8643;1742;1090
8644;1742;1090
8645;1742;1090
8646;1742;1090
8647;1742;1090
8648;1742;1090
8649;1742;1090
8650;1742;1090
8651;1742;1090
8652;1742;1090
8653;1742;1090
8654;1742;1090
8655;1742;1090
8656;1742;1090
8657;1742;1090
8658;1742;1090
8659;1742;1090
8660;1742;1090
8661;1742;1090
8662;1742;1090
8663;1742;1090
8664;1742;1090
8665;1742;1090
8666;1743;1091
8667;1743;1091
8668;1743;1091
8669;1743;1091
8670;1743;1091
8671;1743;1091
8672;1744;1091
8673;1744;1092
8674;1744;1092
8675;1744;1092
8676;1744;1092
8677;1745;1093
8678;1745;1094
8679;1745;1094
8680;1745;1094
8681;1745;1094
8682;1746;1094
8683;1746;1095
8684;1746;1095
8685;1747;1096
8686;1747;1096
8687;1747;1096
8688;1747;1096
8689;1751;1100
8690;1751;1100
8691;1751;1100
8692;1751;1100
8693;1752;1101
8694;1752;1101
8695;1752;1101
8696;1752;1101
8697;1752;1101
8698;1752;1101
8699;1752;1101
8700;1752;1101
8701;1752;1101
8702;1752;1101
8703;1752;1101
8704;1752;1101
8705;1752;1101
8706;1752;1101
8707;1752;1101
8708;1752;1101
8709;1752;1101
8710;1752;1101
8711;1752;1101
8712;1752;1101
8713;1752;1101
8714;1753;1102
8715;1753;1102
8716;1753;1102
8717;1753;1102
8718;1753;1102
8719;1753;1102
8720;1753;1102
8721;1753;1102
8722;1753;1102
8723;1753;1102
8724;1753;1102
8725;1753;1102
8726;1753;1102
8727;1753;1102
8728;1753;1102
8729;1753;1102
8730;1753;1102
8731;1753;1102
8732;1753;1102
8733;1753;1102
8734;1753;1102
8735;1753;1102
8736;1753;1102
8737;1753;1102
8738;1753;1102
8739;1753;1102
8740;1753;1102
8741;1753;1102
8742;1753;1102
8743;1753;1102
8744;1753;1102
8745;1753;1102
8746;1753;1102
8747;1753;1102
8748;1753;1102
8749;1753;1102
8750;1753;1102
8751;1753;1102
8752;1753;1102
8753;1753;1102
8754;1753;1102
8755;1753;1102
8756;1753;1102
8757;1753;1102
8758;1753;1102
8759;1753;1102
8760;1753;1102
8761;1753;1102
8762;1753;1102
8763;1753;1102
8764;1753;1102
8765;1753;1102
8766;1753;1102
8767;1753;1102
8768;1753;1102
8769;1753;1102
8770;1753;1102
8771;1757;1106
8772;1757;1106
8773;1757;1106
8774;1757;1106
8775;1757;1106
8776;1757;1106
8777;1757;1106
8778;1757;1106
8779;1757;1106
8780;1757;1106
8781;1757;1106
8782;1757;1106
8783;1757;1106
8784;1757;1106
8785;1757;1106
8786;1757;1106
8787;1757;1106
8788;1757;1106
8789;1757;1106
8790;1757;1106
8791;1757;1106
8792;1757;1106
8793;1757;1106
8794;1757;1106
8795;1757;1106
8796;1757;1106
8797;1757;1106
8798;1757;1106
8799;1757;1106
8800;1757;1106
8801;1757;1106
8802;1757;1106
8803;1757;1106
8804;1757;1106
8805;1757;1106
8806;1757;1106
8807;1757;1106
8808;1757;1106
8809;1757;1106
8810;1757;1106
8811;1757;1106
8812;1757;1106
8813;1757;1106
8814;1757;1106
8815;1757;1106
8816;1757;1106
8817;1757;1106
8818;1757;1106
8819;1757;1106
8820;1757;1106
8821;1757;1106
8822;1757;1106
8823;1757;1106
8824;1757;1106
8825;1757;1106
8826;1757;1106
8827;1757;1106
8828;1757;1106
8829;1757;1106
8830;1757;1106
8831;1757;1106
8832;1757;1106
8833;1757;1106
8834;1757;1106
8835;1757;1106
8836;1757;1106
8837;1757;1106
8838;1757;1106
8839;1757;1106
8840;1757;1106
8841;1757;1106
8842;1757;1106
8843;1757;1106
8844;1757;1106
8845;1757;1106
8846;1757;1106
8847;1757;1106
8848;1757;1106
8849;1757;1107
8850;1757;1107
8851;1757;1107
8852;1757;1107
8853;1758;1107
8854;1758;1107
8855;1758;1107
8856;1758;1107
8857;1758;1107
8858;1758;1107
8859;1758;1107
8860;1758;1107
8861;1756;1105
8862;1756;1105
8863;1756;1105
8864;1756;1105
8865;1756;1105
8866;1756;1105
8867;1756;1105
8868;1756;1105
8869;1756;1105
8870;1756;1105
8871;1756;1105
8872;1756;1105
8873;1756;1105
8874;1756;1105
8875;1756;1105
8876;1756;1105
8877;1756;1105
8878;1756;1105
8879;1756;1105
8880;1756;1105
8881;1756;1105
8882;1756;1105
8883;1756;1105
8884;1756;1105
8885;1756;1105
8886;1756;1105
8887;1756;1105
8888;1756;1105
8889;1756;1105
8890;1756;1105
8891;1756;1105
8892;1756;1105
8893;1756;1105
8894;1756;1105
8895;1756;1105
8896;1756;1105
8897;1756;1105
8898;1756;1105
8899;1756;1105
8900;1756;1105
8901;1756;1105
8902;1756;1105
8903;1756;1105
8904;1756;1105
8905;1756;1105
8906;1756;1105
8907;1756;1105
8908;1756;1105
8909;1756;1105
8910;1756;1105
8911;1756;1105
8912;1756;1105
8913;1756;1105
8914;1756;1105
8915;1756;1105
8916;1756;1105
8917;1756;1105
8918;1756;1105
8919;1756;1105
8920;1756;1105
8921;1756;1105
8922;1756;1105
8923;1756;1105
8924;1756;1105
8925;1756;1105
8926;1756;1105
8927;1756;1105
8928;1756;1105
8929;1756;1105
8930;1756;1105
8931;1756;1105
8932;1756;1105
8933;1756;1105
8934;1756;1105
8935;1756;1105
8936;1756;1105
8937;1756;1105
8938;1756;1105
8939;1756;1105
8940;1756;1105
8941;1756;1105
8942;1756;1105
8943;1756;1105
8944;1756;1105
8945;1756;1105
8946;1756;1105
8947;1756;1105
8948;1756;1105
8949;1756;1105
8950;1756;1105
8951;1756;1105
8952;1756;1105
8953;1756;1105
8954;1756;1105
8955;1756;1105
8956;1756;1105
8957;1756;1105
8958;1756;1105
8959;1756;1105
8960;1756;1105
8961;1756;1105
8962;1756;1105
8963;1756;1105
8964;1756;1105
8965;1756;1105
8966;1756;1105
8967;1756;1105
8968;1756;1105
8969;1756;1105
8970;1756;1105
8971;1756;1105
8972;1756;1105
8973;1756;1105
8974;1756;1105
8975;1756;1105
8976;1756;1105
8977;1756;1105
8978;1756;1105
8979;1756;1105
8980;1756;1105
8981;1756;1105
8982;1756;1105
8983;1756;1105
8984;1756;1105
8985;1756;1105
8986;1756;1105
8987;1756;1105
8988;1756;1105
8989;1756;1105
8990;1756;1105
8991;1756;1105
8992;1756;1105
8993;1756;1105
8994;1756;1105
8995;1756;1105
8996;1756;1105
8997;1756;1105
8998;1756;1105
8999;1756;1105
9000;1756;1105
9001;1756;1105
9002;1756;1105
9003;1756;1105
9004;1756;1105
9005;1756;1105
9006;1756;1105
9007;1756;1105
9008;1756;1105
9009;1756;1105
9010;1756;1105
9011;1756;1105
9012;1756;1105
9013;1756;1105
9014;1756;1105
9015;1756;1105
9016;1756;1105
9017;1756;1105
9018;1756;1105
9019;1756;1105
9020;1756;1105
9021;1756;1105
9022;1756;1105
9023;1756;1105
9024;1756;1105
9025;1756;1105
9026;1756;1105
9027;1756;1105
9028;1756;1105
9029;1756;1105
9030;1756;1105
9031;1756;1105
9032;1756;1105
9033;1756;1105
9034;1756;1105
9035;1756;1105
9036;1756;1105
9037;1756;1105
9038;1756;1105
9039;1756;1105
9040;1756;1105
9041;1756;1105
9042;1756;1105
9043;1756;1105
9044;1756;1105
9045;1756;1105
9046;1756;1105
9047;1756;1105
9048;1756;1106
9049;1756;1106
9050;1756;1106
9051;1756;1106
9052;1756;1106
9053;1756;1106
9054;1756;1106
9055;1756;1106
9056;1756;1106
9057;1756;1106
9058;1756;1106
9059;1756;1106
9060;1756;1106
9061;1756;1106
9062;1756;1106
9063;1756;1106
9064;1756;1106
9065;1756;1106
9066;1756;1106
9067;1756;1106
9068;1756;1106
9069;1756;1106
9070;1756;1106
9071;1756;1106
9072;1756;1106
9073;1756;1106
9074;1756;1106
9075;1756;1106
9076;1756;1106
9077;1756;1106
9078;1756;1106
9079;1756;1106
9080;1756;1106
9081;1756;1106
9082;1756;1106
9083;1756;1106
9084;1756;1106
9085;1756;1106
9086;1756;1106
9087;1756;1106
9088;1756;1106
9089;1756;1106
9090;1756;1106
9091;1756;1106
9092;1756;1106
9093;1756;1106
9094;1756;1106
9095;1756;1106
9096;1756;1106
9097;1756;1106
9098;1756;1106
9099;1756;1106
9100;1756;1106
9101;1756;1106
9102;1756;1106
9103;1756;1106
9104;1756;1106
9105;1756;1106
9106;1756;1106
9107;1
